ind,ind_t,date,adr,p,n_killed,n_injured,city,state,LON,LAT,case,summary,age_of_shooter,prior_signs_mental_health_issues,mental_health_details,weapons_obtained_legally,where_obtained,weapon_type,weapon_details,race,gender,mental_health_sources,sources_additional_age,type,log_n_killed,log_n_injured,indegree,outdegree
1814,1062,2019-05-30,14000 block of Grace Ave Robbins Illinois,0.5375278407684164,0,5,Robbins,Illinois,-87.70583140000002,41.6383,,,,,,,,,,,,,,,0.0,1.791759469228055,11,4
1815,1063,2019-05-31,306 N Hollow Ave West Covina California,0.9010913347279288,1,3,West Covina,California,-117.936319,34.075440500000006,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,7,8
1816,1063,2019-05-31,2405 Courthouse Drive Virginia Beach Virginia,2.3301715044609113,13,4,Virginia Beach,Virginia,-76.0574123,36.7510164,Virginia Beach municipal building shooting,"DeWayne Craddock, 40, a municipal city worker wielding handguns, a suppressor and high-capacity magazines, killed en masse inside a Virginia Beach muncipal building late in the day on a Friday, before dying in a prolonged gun battle with police. Craddock reportedly had submitted his resignation from his job that morning. He was a veteran of the Virginia Army National Guard, and ""had a shaved head, bodybuilder’s physique and cameras in the windows of his house on a peaceful cul-de-sac,"" according to the Washington Post.",40,TBD,-,Yes,-,2 handguns,.45-caliber handguns; noise suppressor (silencer); several high-capacity magazines,Black,M,-,-,Mass,2.6390573296152584,1.6094379124341005,0,14
1817,1064,2019-06-01,Suzanne Dr and Robinson Dr Macon Georgia,1.2518599757979068,2,4,Macon,Georgia,-83.69167159999998,32.842935,,,,,,,,,,,,,,,1.0986122886681098,1.6094379124341005,3,9
1818,1064,2019-06-01,12 Broad Street Atlanta Georgia,0.5375278407684164,0,5,Atlanta,Georgia,-84.39138349999998,33.754449799999996,,,,,,,,,,,,,,,0.0,1.791759469228055,11,4
1819,1064,2019-06-01,5600 block of West Madison St Chicago Illinois,0.4828313737302301,0,4,Chicago,Illinois,-87.7650676,41.8807263,,,,,,,,,,,,,,,0.0,1.6094379124341005,15,0
1820,1064,2019-06-01,1100 block of Mt Vernon Ave Portsmouth Virginia,0.9010913347279288,1,3,Portsmouth,Virginia,-76.33598239999998,36.8363657,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,6,5
1821,1064,2019-06-01,300 block of East Chicago Ave Chicago Illinois,0.4828313737302301,0,4,Chicago,Illinois,-87.6175245,41.8971279,,,,,,,,,,,,,,,0.0,1.6094379124341005,15,0
1822,1064,2019-06-01,473 Main St S Allendale South Carolina,0.5375278407684164,0,5,Allendale,South Carolina,-81.31506739999998,33.0038021,,,,,,,,,,,,,,,0.0,1.791759469228055,11,4
1823,1065,2019-06-05,828 W 9th Street Santa Rosa California,0.4828313737302301,0,4,Santa Rosa,California,-122.73496899999999,38.440738,,,,,,,,,,,,,,,0.0,1.6094379124341005,15,0
1824,1066,2019-06-06,2500 block of N Lake Shore Dr Chicago Illinois,0.9010913347279288,1,3,Chicago,Illinois,-87.6321816,41.928497899999996,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,5,5
1825,1067,2019-06-07,8220 TX-71 Austin Texas,0.5375278407684164,0,5,Austin,Texas,-97.8863259,30.2475924,,,,,,,,,,,,,,,0.0,1.791759469228055,7,4
1826,1068,2019-06-08,3500 block of W North Ave Chicago Illinois,0.4828313737302301,0,4,Chicago,Illinois,-87.714219,41.910373,,,,,,,,,,,,,,,0.0,1.6094379124341005,9,0
1827,1068,2019-06-08,5151 Medicine Valley Rd White Swan Washington,1.5838153150600711,5,2,White Swan,Washington,-120.823627,46.4225286,,,,,,,,,,,,,,,1.791759469228055,1.0986122886681098,1,12
1828,1069,2019-06-09,265 N Main St Henning Tennessee,0.9010913347279288,1,3,Henning,Tennessee,-89.572743,35.673603,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,3,5
1829,1069,2019-06-09,2081 Niagara St Buffalo New York,0.4828313737302301,0,4,Buffalo,New York,-78.90535220000002,42.9411261,,,,,,,,,,,,,,,0.0,1.6094379124341005,9,0
1830,1069,2019-06-09,17218 Tarkington Ave Cleveland Ohio,0.9010913347279288,1,3,Cleveland,Ohio,-81.5616993,41.4292685,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,3,5
1831,1070,2019-06-11,6900 Block of Damascus Rd Savannah Georgia,1.0986122886681096,2,2,Savannah,Georgia,-81.0727251,32.0044661,,,,,,,,,,,,,,,1.0986122886681098,1.0986122886681098,2,9
1832,1070,2019-06-11,12500 block of E Kansas Pl Aurora Colorado,0.4828313737302301,0,4,Aurora,Colorado,-104.8424588,39.6943775,,,,,,,,,,,,,,,0.0,1.6094379124341005,9,0
1833,1071,2019-06-12,305 N Graham St Charlotte North Carolina,0.9010913347279288,1,3,Charlotte,North Carolina,-80.8444375,35.2326744,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,2,7
1834,1072,2019-06-15,2500 block of Hollywood Ave Shreveport Louisiana,0.4828313737302301,0,4,Shreveport,Louisiana,-93.7775598,32.4570365,,,,,,,,,,,,,,,0.0,1.6094379124341005,7,0
1835,1073,2019-06-16,1200 block of Sampson St Des Moines Iowa,0.583773044716594,0,6,Des Moines,Iowa,-93.5927032,41.6008703,,,,,,,,,,,,,,,0.0,1.9459101490553128,5,7
1836,1073,2019-06-16,Dixie Highway and Ormsby Ave Louisville Kentucky,1.0689760711085556,1,6,Louisville,Kentucky,-85.7875766,38.2354477,,,,,,,,,,,,,,,0.6931471805599453,1.9459101490553128,2,12
1837,1073,2019-06-16,2910 S 70th St Philadelphia Pennsylvania,1.0227308671603779,1,5,Philadelphia,Pennsylvania,-75.23377679999999,39.9123634,,,,,,,,,,,,,,,0.6931471805599453,1.791759469228055,2,12
1838,1074,2019-06-17,2872 Coach Dr Memphis Tennessee,0.5375278407684164,0,5,Memphis,Tennessee,-89.92514299999998,35.20404979999999,,,,,,,,,,,,,,,0.0,1.791759469228055,8,4
1839,1074,2019-06-17,E Market St and Tower of the Americas Way San Antonio Texas,0.4828313737302301,0,4,San Antonio,Texas,-98.4810022,29.421397100000004,,,,,,,,,,,,,,,0.0,1.6094379124341005,8,0
1840,1075,2019-06-18,700 block of Dr Martin Luther King Jr Blvd Newark New Jersey,0.9680344001221916,1,4,Newark,New Jersey,-74.18265439999998,40.7282439,,,,,,,,,,,,,,,0.6931471805599453,1.6094379124341005,3,11
1841,1076,2019-06-20,343 Hamilton St Allentown Pennsylvania,0.7193685818395111,0,10,Allentown,Pennsylvania,-75.4629204,40.6050018,,,,,,,,,,,,,,,0.0,2.3978952727983707,5,12
1842,1077,2019-06-21,700 block of 14th St Richmond California,0.5375278407684164,0,5,Richmond,California,-122.35640900000001,37.9421263,,,,,,,,,,,,,,,0.0,1.791759469228055,6,7
1843,1077,2019-06-21,519  West Taylor St Santa Maria California,1.2542316284596384,5,0,Santa Maria,California,-120.442204,34.9757003,,,,,,,,,,,,,,,1.791759469228055,0.0,0,19
1844,1077,2019-06-21,6300 block of S King Dr Chicago Illinois,0.4828313737302301,0,4,Chicago,Illinois,-87.6160233,41.7792315,,,,,,,,,,,,,,,0.0,1.6094379124341005,7,0
1845,1077,2019-06-21,1506 N Charles St Saginaw Michigan,0.9010913347279288,1,3,Saginaw,Michigan,-83.9677083,43.4296369,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,3,14
1846,1078,2019-06-22,800 block of N Port St Baltimore Maryland,0.9680344001221916,1,4,Baltimore,Maryland,-76.58326819999998,39.300171899999995,,,,,,,,,,,,,,,0.6931471805599453,1.6094379124341005,3,17
1847,1078,2019-06-22,2400 block of Moore St Philadelphia Pennsylvania,0.4828313737302301,0,4,Philadelphia,Pennsylvania,-75.18530200000002,39.9300578,,,,,,,,,,,,,,,0.0,1.6094379124341005,9,0
1848,1078,2019-06-22,1st St and E Pembroke Ave Hampton Virginia,0.4828313737302301,0,4,Hampton,Virginia,-76.30382589999998,37.040879600000004,,,,,,,,,,,,,,,0.0,1.6094379124341005,9,0
1849,1079,2019-06-23,1108 Cambridge St Abbeville South Carolina,1.178350206951907,3,1,Abbeville,South Carolina,-82.35786590000002,34.18861810000001,,,,,,,,,,,,,,,1.3862943611198906,0.6931471805599453,1,17
1850,1079,2019-06-23,1767 Genessee Ave Columbus Ohio,0.5375278407684164,0,5,Columbus,Ohio,-82.9634088,40.0187554,,,,,,,,,,,,,,,0.0,1.791759469228055,8,7
1851,1079,2019-06-23,1150 E Mishawaka Ave South Bend Indiana,1.2045716082314728,1,10,South Bend,Indiana,-86.2330984,41.666376899999996,,,,,,,,,,,,,,,0.6931471805599453,2.3978952727983707,1,17
1852,1079,2019-06-23,568 Habbitts Court San Jose California,1.2542316284596384,5,0,San Jose,California,-121.8417386,37.3010716,,,,,,,,,,,,,,,1.791759469228055,0.0,0,17
1853,1079,2019-06-23,7500 block of Draper Ave La Jolla California,0.9010913347279288,1,3,La Jolla,California,-117.27614879999999,32.839628999999995,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,5,15
1854,1080,2019-06-26,2800 block of N 34th St Milwaukee Wisconsin,0.4828313737302301,0,4,Milwaukee,Wisconsin,-87.9559,43.069893,,,,,,,,,,,,,,,0.0,1.6094379124341005,12,0
1855,1080,2019-06-26,900 block of Rowe St Akron Ohio,0.9010913347279288,1,3,Akron,Ohio,-81.50205430000003,41.0539403,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,6,15
1856,1081,2019-06-27,600 block of Parkway Dr Atlanta Georgia,0.6238324625039507,0,7,Atlanta,Georgia,-84.3730704,33.770880299999995,,,,,,,,,,,,,,,0.0,2.079441541679836,10,12
1857,1082,2019-06-28,909 Desoto St Saint Paul Minnesota,0.5375278407684164,0,5,Saint Paul,Minnesota,-93.0814624,44.9686583,,,,,,,,,,,,,,,0.0,1.791759469228055,10,7
1858,1082,2019-06-28,167 Armstrong Ave Jersey City New Jersey,0.4828313737302301,0,4,Jersey City,New Jersey,-74.0873666,40.702723399999996,,,,,,,,,,,,,,,0.0,1.6094379124341005,12,0
1859,1082,2019-06-28,Ira St and Bass St SW Atlanta Georgia,0.6238324625039507,0,7,Atlanta,Georgia,-84.39997890000002,33.7356464,,,,,,,,,,,,,,,0.0,2.079441541679836,9,10
1860,1082,2019-06-28,937 Choate Ave Hamden Connecticut,0.5375278407684164,0,5,Hamden,Connecticut,-72.9375733,41.4219256,,,,,,,,,,,,,,,0.0,1.791759469228055,10,7
1861,1082,2019-06-28,50 block of Jefferson St Paterson New Jersey,0.4828313737302301,0,4,Paterson,New Jersey,-74.1711459,40.925607,,,,,,,,,,,,,,,0.0,1.6094379124341005,12,0
1862,1083,2019-06-29,7132 Florida Blvd Baton Rouge Louisiana,0.6238324625039507,0,7,Baton Rouge,Louisiana,-91.1157084,30.45111510000001,,,,,,,,,,,,,,,0.0,2.079441541679836,8,10
1863,1083,2019-06-29,2400 block of W Jackson Blvd Chicago Illinois,0.5375278407684164,0,5,Chicago,Illinois,-87.68655679999998,41.8775787,,,,,,,,,,,,,,,0.0,1.791759469228055,10,6
1864,1083,2019-06-29,2700 block of W Park Ave Gray Louisiana,0.4828313737302301,0,4,Gray,Louisiana,-90.7912856,29.70844809999999,,,,,,,,,,,,,,,0.0,1.6094379124341005,14,0
1865,1083,2019-06-29,Judson St and Martin St Hartford Connecticut,0.4828313737302301,0,4,Hartford,Connecticut,-72.67995440000001,41.7893425,,,,,,,,,,,,,,,0.0,1.6094379124341005,14,0
1866,1084,2019-06-30,Farragut Ave Bay Shore New York,0.583773044716594,0,6,Bay Shore,New York,-73.25985390000002,40.747006899999995,,,,,,,,,,,,,,,0.0,1.9459101490553128,9,7
1867,1084,2019-06-30,3535 Munger Ave Dallas Texas,1.0986122886681096,2,2,Dallas,Texas,-96.7889161,32.799645399999996,,,,,,,,,,,,,,,1.0986122886681098,1.0986122886681098,3,11
1868,1084,2019-06-30,12700 block of California St Yucaipa California,0.5375278407684164,0,5,Yucaipa,California,-117.0392103,34.0229051,,,,,,,,,,,,,,,0.0,1.791759469228055,9,6
1869,1084,2019-06-30,3000 block of Brookdale Ave Oakland California,0.4828313737302301,0,4,Oakland,California,-122.215519,37.792371,,,,,,,,,,,,,,,0.0,1.6094379124341005,13,0
1870,1085,2019-07-01,1200 block of N Luzerne Ave Baltimore Maryland,0.4828313737302301,0,4,Baltimore,Maryland,-76.58150129999999,39.3049145,,,,,,,,,,,,,,,0.0,1.6094379124341005,15,0
1871,1086,2019-07-02,6250 Page Ave Saint Louis (Wellston) Missouri,0.4828313737302301,0,4,Saint Louis (Wellston),Missouri,-90.2935766,38.6712314,,,,,,,,,,,,,,,0.0,1.6094379124341005,10,0
1872,1087,2019-07-03,5507 Everhart Manor Ln Katy Texas,1.184916910403644,2,3,Katy,Texas,-95.7969688,29.717749199999997,,,,,,,,,,,,,,,1.0986122886681098,1.3862943611198906,0,16
1873,1088,2019-07-04,4700 block of E Hamilton Ave Fresno California,0.9010913347279288,1,3,Fresno,California,-119.74090020000001,36.724575200000004,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,2,11
1874,1088,2019-07-04,1900 block of Adair St Los Angeles California,0.4828313737302301,0,4,Los Angeles,California,-118.25828419999999,34.0280185,,,,,,,,,,,,,,,0.0,1.6094379124341005,9,0
1875,1088,2019-07-04,800 block of N Homan Ave Chicago Illinois,0.9010913347279288,1,3,Chicago,Illinois,-87.7114211,41.8954986,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,2,11
1876,1088,2019-07-04,1100 block of Preston St Rockford Illinois,0.4828313737302301,0,4,Rockford,Illinois,-89.10634209999998,42.2714764,,,,,,,,,,,,,,,0.0,1.6094379124341005,9,0
1877,1089,2019-07-05,Elton St and Belmont Ave Brooklyn New York,0.4828313737302301,0,4,Brooklyn,New York,-73.883074,40.67246420000001,,,,,,,,,,,,,,,0.0,1.6094379124341005,8,0
1878,1089,2019-07-05,600 block of Spokane St Reno Nevada,0.9010913347279288,1,3,Reno,Nevada,-119.80076129999999,39.5346977,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,2,9
1879,1089,2019-07-05,1600 block of E 67th St Chicago Illinois,0.5375278407684164,0,5,Chicago,Illinois,-87.5860926,41.77334219999999,,,,,,,,,,,,,,,0.0,1.791759469228055,6,6
1880,1089,2019-07-05,Maple St Boston Massachusetts,0.583773044716594,0,6,Boston,Massachusetts,-71.08613740000001,42.308337200000004,,,,,,,,,,,,,,,0.0,1.9459101490553128,5,7
1881,1090,2019-07-06,1921 Chambers Rd Saint Louis Missouri,1.2542316284596384,5,0,Saint Louis,Missouri,-90.2641321,38.7494386,,,,,,,,,,,,,,,1.791759469228055,0.0,0,11
1882,1090,2019-07-06,3036 Quinto Way San Jose California,0.4828313737302301,0,4,San Jose,California,-121.91420079999999,37.2680211,,,,,,,,,,,,,,,0.0,1.6094379124341005,9,0
1883,1091,2019-07-07,211 Gold Ave SW Albuquerque New Mexico,0.4828313737302301,0,4,Albuquerque,New Mexico,-106.64992350000001,35.083595200000005,,,,,,,,,,,,,,,0.0,1.6094379124341005,7,0
1884,1091,2019-07-07,600 block of W 61st Pl Chicago Illinois,0.4828313737302301,0,4,Chicago,Illinois,-87.639763,41.783262,,,,,,,,,,,,,,,0.0,1.6094379124341005,7,0
1885,1091,2019-07-07,5600 block of S Paulina St Chicago Illinois,0.4828313737302301,0,4,Chicago,Illinois,-87.6669876,41.7921493,,,,,,,,,,,,,,,0.0,1.6094379124341005,7,0
1886,1091,2019-07-07,N Tucker Blvd and Convention Plaza Saint Louis Missouri,0.5375278407684164,0,5,Saint Louis,Missouri,-90.1961105,38.6332014,,,,,,,,,,,,,,,0.0,1.791759469228055,6,4
1887,1091,2019-07-07,Clio Rd and Myrtle St Flint Michigan,0.583773044716594,0,6,Flint,Michigan,-83.73268619999997,43.05039620000001,,,,,,,,,,,,,,,0.0,1.9459101490553128,5,4
1888,1092,2019-07-08,3900 Martin Luther King Jr Ave SW Washington District of Columbia,1.0986122886681096,2,2,Washington,District of Columbia,-77.0087428,38.8324029,,,,,,,,,,,,,,,1.0986122886681098,1.0986122886681098,2,7
1889,1093,2019-07-11,5901 Royal Palms St Houston Texas,0.4828313737302301,0,4,Houston,Texas,-95.331251,29.697753999999996,,,,,,,,,,,,,,,0.0,1.6094379124341005,10,0
1890,1094,2019-07-13,5433 Lansdowne Ave Philadelphia Pennsylvania,0.6238324625039507,0,7,Philadelphia,Pennsylvania,-75.23122430000002,39.9773826,,,,,,,,,,,,,,,0.0,2.079441541679836,5,4
1891,1094,2019-07-13,7900 block of S Loomis Blvd Chicago Illinois,0.9680344001221916,1,4,Chicago,Illinois,-87.65858349999998,41.750416799999996,,,,,,,,,,,,,,,0.6931471805599453,1.6094379124341005,2,8
1892,1095,2019-07-14,4600 block of W Erie St Chicago Illinois,0.4828313737302301,0,4,Chicago,Illinois,-87.74139459999998,41.8925255,,,,,,,,,,,,,,,0.0,1.6094379124341005,9,0
1893,1096,2019-07-15,1572 Hardee St NE Atlanta Georgia,0.4828313737302301,0,4,Atlanta,Georgia,-84.33668270000003,33.7555946,,,,,,,,,,,,,,,0.0,1.6094379124341005,6,0
1894,1097,2019-07-16,6989 San Pedro Ave San Antonio Texas,0.4828313737302301,0,4,San Antonio,Texas,-98.49987540000001,29.507607300000004,,,,,,,,,,,,,,,0.0,1.6094379124341005,5,0
1895,1098,2019-07-17,N Elder Ave and E Colgate St Lubbock Texas,0.9010913347279288,1,3,Lubbock,Texas,-101.8029804,33.6024732,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,2,4
1896,1099,2019-07-18,3427 W Fulton Blvd Chicago Illinois,0.9010913347279288,1,3,Chicago,Illinois,-87.712267,41.8861073,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,1,6
1897,1100,2019-07-20,2401 N Lake Shore Dr Chicago Illinois,0.6238324625039507,0,7,Chicago,Illinois,-87.63066629999999,41.92707539999999,,,,,,,,,,,,,,,0.0,2.079441541679836,3,5
1898,1100,2019-07-20,2800 block of Boarman Ave Baltimore Maryland,0.9010913347279288,1,3,Baltimore,Maryland,-76.66788050000002,39.3380816,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,1,5
1899,1100,2019-07-20,501 Waddell Ave Clairton Pennsylvania,0.4828313737302301,0,4,Clairton,Pennsylvania,-79.8865699,40.2943206,,,,,,,,,,,,,,,0.0,1.6094379124341005,4,0
1900,1101,2019-07-21,2300 block of 15th St NE Washington District of Columbia,0.4828313737302301,0,4,Washington,District of Columbia,-76.98241809999998,38.9208864,,,,,,,,,,,,,,,0.0,1.6094379124341005,4,0
1901,1101,2019-07-21,3900 block of Roosevelt Rd Chicago Illinois,0.4828313737302301,0,4,Chicago,Illinois,-87.72286319999998,41.8664388,,,,,,,,,,,,,,,0.0,1.6094379124341005,4,0
1902,1102,2019-07-25,21901 Roscoe Boulevard Canoga Park California,1.456190225304303,4,2,Canoga Park,California,-118.6047055,34.220124,,,,,,,,,,,,,,,1.6094379124341005,1.0986122886681098,0,8
1903,1103,2019-07-26,E 10th Ave Kennewick Washington,0.9010913347279288,1,3,Kennewick,Washington,-119.1041854,46.198178399999996,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,1,5
1904,1104,2019-07-27,1555 Linden Blvd Brooklyn New York,1.2306750213283617,1,11,Brooklyn,New York,-73.90282189999998,40.65648119999999,,,,,,,,,,,,,,,0.6931471805599453,2.4849066497880004,1,10
1905,1104,2019-07-27,505 N Rock Rd Wichita Kansas,0.9010913347279288,1,3,Wichita,Kansas,-97.246144,37.696061,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,1,6
1906,1105,2019-07-28,3938 W Roosevelt Rd Chicago Illinois,0.4828313737302301,0,4,Chicago,Illinois,-87.724397,41.86617920000001,,,,,,,,,,,,,,,0.0,1.6094379124341005,7,0
1907,1105,2019-07-28,637 T St NW Washington District of Columbia,0.4828313737302301,0,4,Washington,District of Columbia,-77.02135380000001,38.91581420000001,,,,,,,,,,,,,,,0.0,1.6094379124341005,7,0
1908,1105,2019-07-28,16964 54th Ave Chippewa Falls Wisconsin,1.5838153150600711,5,2,Chippewa Falls,Wisconsin,-91.3278391,44.920522399999996,,,,,,,,,,,,,,,1.791759469228055,1.0986122886681098,0,8
1909,1105,2019-07-28,2600 block of Carroll St Philadelphia Pennsylvania,1.0227308671603779,1,5,Philadelphia,Pennsylvania,-75.2336059,39.9175573,,,,,,,,,,,,,,,0.6931471805599453,1.791759469228055,2,5
1910,1105,2019-07-28,7050 Miller Ave Gilroy California,1.99371806607272,4,17,Gilroy,California,-121.5854702,36.9976936,Gilroy garlic festival shooting,"Santino William LeGan, 19, fired indiscriminately into the crowd near a concert stage at the festival. He used an AK-47-style rifle, purchased legally in Nevada three weeks earlier. After apparently pausing to reload, he fired additional multiple rounds before police shot him and then he killed himself. A witness described overhearing someone shout at LeGan, ""Why are you doing this?"" LeGan, who wore camouflage and tactical gear, replied: “Because I'm really angry."" The murdered victims included a 13-year-old girl, a man in his 20s, and six-year-old Stephen Romero.",19,TBD,-,Yes,"Nevada, on July 9",semiautomatic rifle,"AK-47-style rifle, per authorities",-,M,-,-,Mass,1.6094379124341005,2.8903717578961645,0,8
1911,1106,2019-07-30,1280 E Long St Columbus Ohio,0.5375278407684164,0,5,Columbus,Ohio,-82.96718890000002,39.9690292,,,,,,,,,,,,,,,0.0,1.791759469228055,9,3
1912,1107,2019-08-02,200 block of N Broad St Suffolk Virginia,1.184916910403644,2,3,Suffolk,Virginia,-76.5931368,36.7315724,,,,,,,,,,,,,,,1.0986122886681098,1.3862943611198906,4,9
1913,1108,2019-08-03,7101 Gateway Blvd El Paso Texas,3.1605086986108653,22,24,El Paso,Texas,-106.3847934,31.77665420000001,El Paso Walmart mass shooting,"Patrick Crusius, 21, who was apprehended by police, posted a so-called manifesto online shortly before the attack espousing ideas of violent white nationalism and hatred of immigrants. ""This attack is a response to the Hispanic invasion of Texas,"" he allegedly wrote in the document.",21,-,-,Yes,-,semiautomatic rifle,"AK-47-style rifle, per authorities",White,M,-,-,Mass,3.1354942159291497,3.218875824868201,0,11
1914,1109,2019-08-04,419 E 5th St Dayton Ohio,2.5456382183277086,10,17,Dayton,Ohio,-84.1843796,39.7574041,Dayton entertainment district shooting,"Connor Betts, 24, died during the attack, following a swift police response. He wore tactical gear including body armor and hearing protection, and had an ammunition device capable of holding 100 rounds. Betts had a history of threatening behavior dating back to high school, including reportedly having hit lists targeting classmates for rape and murder.",24,-,-,Yes,-,semiautomatic rifle,"AR-15-style rifle, with a 100-round capacity ammunition drum",White,M,-,-,Mass,2.3978952727983707,2.8903717578961645,1,7
1915,1109,2019-08-04,2900 block of W Roosevelt Rd Chicago Illinois,0.6238324625039507,0,7,Chicago,Illinois,-87.69850190000002,41.866775200000006,,,,,,,,,,,,,,,0.0,2.079441541679836,8,6
1916,1109,2019-08-04,443 E Shelby Dr Memphis Tennessee,0.9010913347279288,1,3,Memphis,Tennessee,-90.04922719999998,35.02062799999999,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,6,6
1917,1109,2019-08-04,1800 S Kildare Ave Chicago Illinois,1.1090354888959124,1,7,Chicago,Illinois,-87.7325766,41.856916399999996,,,,,,,,,,,,,,,0.6931471805599453,2.079441541679836,5,6
1918,1109,2019-08-04,110 Pryce St Lake Charles Louisiana,0.4828313737302301,0,4,Lake Charles,Louisiana,-93.2176748,30.23425769999999,,,,,,,,,,,,,,,0.0,1.6094379124341005,9,0
1919,1110,2019-08-05,216 Buffalo Ave Brooklyn New York,0.4828313737302301,0,4,Brooklyn,New York,-73.9254881,40.67175,,,,,,,,,,,,,,,0.0,1.6094379124341005,12,0
1920,1111,2019-08-07,4900 block of Plover Ave Saint Louis Missouri,1.178350206951907,3,1,Saint Louis,Missouri,-90.256312,38.69508800000001,,,,,,,,,,,,,,,1.3862943611198906,0.6931471805599453,5,6
1921,1112,2019-08-09,7300 block of S Artesian Ave Chicago Illinois,0.4828313737302301,0,4,Chicago,Illinois,-87.68463539999998,41.76089279999999,,,,,,,,,,,,,,,0.0,1.6094379124341005,8,0
1922,1113,2019-08-10,1100 Fillmore St San Francisco California,0.4828313737302301,0,4,San Francisco,California,-122.4317277,37.77988679999999,,,,,,,,,,,,,,,0.0,1.6094379124341005,7,0
1923,1113,2019-08-10,6346 Midlothian Turnpike Richmond Virginia,0.4828313737302301,0,4,Richmond,Virginia,-77.51449740000002,37.50445759999999,,,,,,,,,,,,,,,0.0,1.6094379124341005,7,0
1924,1114,2019-08-11,3500 block of W Lake St Chicago Illinois,0.583773044716594,0,6,Chicago,Illinois,-87.7137403,41.8849698,,,,,,,,,,,,,,,0.0,1.9459101490553128,6,3
1925,1115,2019-08-12,200 Young St Greenwood Mississippi,0.4828313737302301,0,4,Greenwood,Mississippi,-90.1740632,33.5191121,,,,,,,,,,,,,,,0.0,1.6094379124341005,6,0
1926,1116,2019-08-13,E 38th St and E Roosevelt Ave Tacoma Washington,1.184916910403644,2,3,Tacoma,Washington,-122.398824,47.22308899999999,,,,,,,,,,,,,,,1.0986122886681098,1.3862943611198906,0,7
1927,1117,2019-08-14,3716 N 15th St Philadelphia Pennsylvania,0.583773044716594,0,6,Philadelphia,Pennsylvania,-75.153031,40.010028999999996,,,,,,,,,,,,,,,0.0,1.9459101490553128,2,5
1928,1118,2019-08-15,5800 block of N 15th St Philadelphia Pennsylvania,0.5375278407684164,0,5,Philadelphia,Pennsylvania,-75.14640909999999,40.0415651,,,,,,,,,,,,,,,0.0,1.791759469228055,3,4
1929,1118,2019-08-15,847 N University Dr Montgomery Alabama,1.184916910403644,2,3,Montgomery,Alabama,-86.297387,32.3656319,,,,,,,,,,,,,,,1.0986122886681098,1.3862943611198906,0,9
1930,1119,2019-08-17,12500 block of Mylla St Houston Texas,0.583773044716594,0,6,Houston,Texas,-95.2154561,29.762587899999996,,,,,,,,,,,,,,,0.0,1.9459101490553128,2,4
1931,1120,2019-08-18,770 W 47th St Kansas City Missouri,0.4828313737302301,0,4,Kansas City,Missouri,-94.5958596,39.04288579999999,,,,,,,,,,,,,,,0.0,1.6094379124341005,6,0
1932,1121,2019-08-20,111 James P Brawley Dr SW Atlanta Georgia,0.4828313737302301,0,4,Atlanta,Georgia,-84.41356850000003,33.751540500000004,,,,,,,,,,,,,,,0.0,1.6094379124341005,5,0
1933,1122,2019-08-22,300 block of West Fifth St Los Angeles California,0.4828313737302301,0,4,Los Angeles,California,-118.2510087,34.0480568,,,,,,,,,,,,,,,0.0,1.6094379124341005,5,0
1934,1122,2019-08-22,851 Bush River Rd Columbia South Carolina,1.0986122886681096,2,2,Columbia,South Carolina,-81.10036319999998,34.0304199,,,,,,,,,,,,,,,1.0986122886681098,1.0986122886681098,2,12
1935,1123,2019-08-23,1122 Union Blvd Saint Louis Missouri,0.9010913347279288,1,3,Saint Louis,Missouri,-90.2721923,38.657819399999994,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,2,8
1936,1123,2019-08-23,200 Riverview Park Dr Dublin Georgia,0.4828313737302301,0,4,Dublin,Georgia,-82.89741149999998,32.5170907,,,,,,,,,,,,,,,0.0,1.6094379124341005,5,0
1937,1123,2019-08-23,4900 block of Southwind St Houston Texas,1.2999897393843562,3,2,Houston,Texas,-95.3503175,29.677979399999998,,,,,,,,,,,,,,,1.3862943611198906,1.0986122886681098,0,16
1938,1124,2019-08-24,Warren Street Lynn Massachusetts,0.9010913347279288,1,3,Lynn,Massachusetts,-70.96010859999998,42.4612926,,,,,,,,,,,,,,,0.6931471805599453,1.3862943611198906,3,8
